Unnamed: 0,CreateTime,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Azim_1,Azim_2,Azim_3,Azim_4,Elev_1,Elev_2,Elev_3,Elev_4,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real,Real_Dist_1,Real_Dist_2,Real_Dist_3,Real_Dist_4,Dest_RSSI_1,Dest_RSSI_2,Dest_RSSI_3,Dest_RSSI_4,X_est_MLT,Y_est_MLT,X_est_TRIG,Y_est_TRIG,X_est_TRIANG,Y_est_TRIANG,Dest_MLT_1,Dest_MLT_2,Dest_MLT_3,Dest_MLT_4,X_est_MLT_KF,Y_est_MLT_KF,X_est_TRIG_KF,Y_est_TRIG_KF,X_est_TRIANG_KF,Y_est_TRIANG_KF,X_est_FUSAO,Y_est_FUSAO
30,2024-10-14 19:29:12,b0bcf536-4e44-ce61-7cf5-38ad5b542113,27,-65,-78.0,-59.0,-75.0,-3018782045185220,-1974171888145690.0,2.51953627985904e+16,-2.08483422092175e+16,0.467034432,0.108994536,0.562583526,0.350204219,,,,-7.1,6.865,1.78,,,,,27358800764546100,7780966226030270.0,1.56155306830359e+16,5348968430783270.0,-2.55172159589109e+16,9311932597600920.0,-5447068200574070.0,7873518964131270.0,-4617473765421650.0,8294857887061960.0,2152754207270750.0,8255005609926730.0,3.48825826971387e+16,4782597563245480.0,-2602723683959670.0,,-5450185822498530.0,7813266486872390.0,-4.77819656765338e+16,8246748457219470.0,-5184052831628480.0,7974221184924860.0
31,2024-10-14 19:29:13,e66876f0-cc67-fd20-3b7c-ac566be8f918,26,-67,-80.0,-58.0,-74.0,-3011724135664290,-1.94677222158652e+16,2499548190613560.0,-2208466414522610.0,0.466308987,0.119960527,0.442661682,0.311522237,,,,-7.1,6.865,1.78,,,,,33996693465135500,9182817987739100.0,1436127874290940.0,4935202756016660.0,-4442214543776040.0,995126834677662.0,-5.96994934462074e+16,8410409728003220.0,-4316161239589960.0,8120900629443640.0,4050222857241960.0,9401994666739170.0,2.46114460593839e+16,5.40106431479849e+16,-3.70372887165712e+16,,-5927710506340420.0,8386397313996600.0,-4323596035250450.0,8152587199390230.0,-5292028466950000.0,8290003003459720.0
32,2024-10-14 19:29:14,ec971303-773b-9acc-2666-05b3362301c0,2,-63,,-55.0,-73.0,-3007405287324510,,2555574708362210.0,-2.32896926068457e+16,0.468677736,,0.552017135,0.428331911,,,,-7.1,6.865,1.78,,,,,2201696409216200,,1.11712611024095e+16,45534436327619.0,-4409306246787310.0,9313970443426550.0,-6280937018815410.0,7724374562580720.0,-6268858053769380.0,7848410961224710.0,3724851692114560.0,879947952556271.0,1.96596036963246e+16,4768069506506230.0,-427289463558057.0,,-6273290725080220.0,7.80363441326867e+16,-6039369377669240.0,7881265476601350.0,-6185620450414730.0,7.84523672766093e+16
33,2024-10-14 19:29:15,6eedc012-f827-d252-7375-a8e536a4350b,24,-68,,-60.0,-79.0,-2987792970108840,,2580204154755480.0,-2483281868991470.0,0.468880003,,0.576980641,0.393955195,,,,-7.1,6.865,1.78,,,,,3789714476550820,,1.69793235601133e+16,7381254412681240.0,-4463829590417090.0,10.0,-7021335504007570.0,7658441398557980.0,-6713866938763300.0,7675822754114670.0,4094313584393990.0,945525927847869.0,2.49201767157742e+16,5452779228815740.0,-4552182299709000.0,,-698944017057575.0,7658119317684850.0,-6724076554146010.0,7682418406926130.0,-6883384302566060.0,7668355947080320.0
34,2024-10-14 19:29:16,631fc95d-eabf-ae25-997d-744f64ab73c7,32,-67,,-60.0,-75.0,-3032636608124140,,2589552915446100.0,-2538103838979070.0,0.506872892,,0.60867845,0.488302504,,,,-7.1,6.865,1.78,,,,,33996693465135500,,1.69793235601133e+16,5348968430783270.0,-4262788481135910.0,10.0,-7279333482982710.0,7508982301393230.0,-6941350635864700.0,7517513343941220.0,3925438390478770.0,9383260650874830.0,25989319232325.0,5421708955377570.0,-4508298491935500.0,,-729742460256235.0,7509115989713100.0,-6990653534411540.0,7516831056366660.0,-7179667732037140.0,7511602488297160.0
35,2024-10-14 19:29:17,60010843-449c-ef94-51ef-e47bb6758ba6,15,-64,,-58.0,-85.0,-30004453821317000,,2.58379409590491e+16,-2650219192445880.0,0.544025954,,0.616372855,0.353383767,,,,-7.1,6.865,1.78,,,,,2454297728552150,,1436127874290940.0,1.19652116285624e+16,-4180639465880570.0,9934566965708990.0,-6977075248262620.0,7329206513825150.0,-7121763955793280.0,7406680904672330.0,3.82080771426494e+16,9293441853054280.0,2.59278145262005e+16,5346169703133840.0,-438048491879807.0,,-7029284818296780.0,7331477921985820.0,-7154356128715040.0,7.4010423777883e+16,-7085616247112200.0,7358815154209820.0
36,2024-10-14 19:29:18,81131dcb-fe36-2df1-0f7e-64e9c992dc51,1,-64,,-54.0,-68.0,-3073321453781170,,2.54106633937568e+16,-2639560689131170.0,0.452297664,,0.575049849,0.264951888,,,,-7.1,6.865,1.78,,,,,2454297728552150,,1.0273976457029e+16,3.0444916689452e+16,-461840040181267.0,7445937900932190.0,-5827925837909480.0,7114090121975830.0,-7168297498732950.0,7243056734126160.0,3643174240522390.0,7218179443832380.0,1.16917524787685e+16,3022423064033160.0,-4559054226303580.0,,-5915410028937250.0,711783510877849.0,-7195674149053020.0,7244916528620730.0,-6429037789946830.0,7168003728358810.0
37,2024-10-14 19:29:19,2ad2954b-2cd9-b385-86bb-e0726211b24e,10,-64,-78.0,-54.0,-83.0,-30574064031068600,-2072756385904080.0,2.54749414498269e+16,-2628712835062950.0,0.57139779,0.358671173,0.53550264,0.250296846,,,,-7.1,6.865,1.78,,,,,2454297728552150,7780966226030270.0,1.0273976457029e+16,1.01856867188031e+16,-3.7166059966909e+16,8632465975407410.0,-5783452854590710.0,7360887975920480.0,-5005544030243100.0,7619049610860790.0,2.83886253676795e+16,791118051526287.0,2.14944292758577e+16,4008144595470520.0,-407370713853698.0,,-5.74727481373445e+16,7329567877792960.0,-5232470769267620.0,7568428922076090.0,-5534385258996330.0,7419468629485720.0
38,2024-10-14 19:29:20,4fbe6f9c-d84e-8acb-a3c0-97b1e1b65265,25,-64,-76.0,-59.0,-69.0,-3096074969502590,-1.95234861459303e+16,2578866182623830.0,-2688307988672310.0,0.537868059,0.352743177,0.650555992,0.246304634,,,,-7.1,6.865,1.78,,,,,2454297728552150,6593121576781910.0,1.56155306830359e+16,3.29974078676243e+16,-352919160566246.0,7388080442832610.0,-5163377048870990.0,6960356409651400.0,-3.89472578540971e+16,7552101316677680.0,2.57158040777367e+16,6683233694247130.0,2235217191051050.0,2759087390062530.0,-3688313080782800.0,,-5179034636183580.0,6989779303015020.0,-3923775958870170.0,7565021798388730.0,-4685361629212180.0,7219126272982980.0
39,2024-10-14 19:29:21,daea6c0c-50bb-10d4-170f-fbb4109442b4,16,-65,-74.0,-58.0,-72.0,-30458807745412100,-1.99067336689204e+16,2582644142946210.0,-2.62155825279445e+16,0.45119941,0.390694554,0.601699836,0.232158055,,,,-7.1,6.865,1.78,,,,,27358800764546100,5586613649704090.0,1436127874290940.0,4201215216834310.0,-3.16205896845543e+16,7944783776804140.0,-5333457965807900.0,7120025650731000.0,-4280473449928490.0,7.63110067365431e+16,2170366956518780.0,7080186929238970.0,2556849997404940.0,3.33537111619831e+16,-3275562065716280.0,,-5.28771560776516e+16,7097821405270860.0,-4130654781024590.0,7629473984563940.0,-4830653386701800.0,7302948897069570.0
40,2024-10-14 19:29:22,d8321de8-73f6-d5f1-a607-f447030f4e60,24,-69,-75.0,-63.0,-81.0,-3009462845582710,-1.97874759837261e+16,2.57538010475691e+16,-2.33676726267243e+16,0.465071317,0.344001683,0.611946016,0.168659323,,,,-7.1,6.865,1.78,,,,,4224509606649660,6069038061753150.0,2182786672672440.0,8670821474309920.0,-1.74109808186739e+16,7763076118538110.0,-511023849813962.0,703199681137927.0,-4427239385373850.0,7918746965238780.0,0.748663419,6.59995420839325e+16,3976766580115960.0,3.60521948882943e+16,-2.20202910352822e+16,,-5112838775300050.0,7035769045442560.0,-4359380107212310.0,7896330757033450.0,-4821187047824350.0,7.37315611665483e+16
41,2024-10-14 19:29:23,e897563f-c7be-cd27-de68-9706d964887c,32,-75,-84.0,-63.0,-76.0,-3025800273605910,-1.97457109599309e+16,2530824887087670.0,-2275858105381230.0,0.390460262,0.427718285,0.627426771,0.285424157,,,,-7.1,6.865,1.78,,,,,8105786675206780,1.27897150407323e+16,2182786672672440.0,5797424075157780.0,-6966437594750510.0,8710851875363730.0,-6424116330205720.0,8555324907527690.0,-4469628257745180.0,8010006880069180.0,6.03678726584639e+16,9593779651164490.0,1.51956015659009e+16,5340297482477130.0,-4971304979955880.0,,-6318435347210080.0,8443250411925670.0,-4454301466497720.0,8015988973943210.0,-5.57524842927999e+16,825903435332466.0
42,2024-10-14 19:29:24,3a49653a-b3ad-4606-ba4d-734317319c12,0,-66,-70.0,-57.0,-73.0,-2997518301777590,-2.03409980373325e+16,2526035458183270.0,-2228122008105990.0,0.500409134,0.382117477,0.706145352,0.143536427,,,,-7.1,6.865,1.78,,,,,3049768455417540,4011102370120820.0,1.32077693238821e+16,45534436327619.0,-2702075946282510.0,7858402573999970.0,-512051919345439.0,7198276358186770.0,-4994618473439050.0,8129986220427800.0,1707402711233100.0,6.86918219676845e+16,3.01494956401033e+16,3.33211003523737e+16,-3810717167529760.0,,-5251624481451660.0,7344746721525010.0,-4945428842806160.0,813289712755526.0,-515309618583592.0,7674205349421580.0
43,2024-10-14 19:29:25,835ab129-3f0f-a3ac-ccd4-e7fbecf755c4,19,-68,-75.0,-58.0,-77.0,3120414131337040,-2.01820938729902e+16,2.54621955608498e+16,-2251621741564850.0,0.4344939,0.289439471,0.678618453,0.160511632,,,,-7.1,6.865,1.78,,,,,3789714476550820,6069038061753150.0,1436127874290940.0,6283478084071880.0,-2790604942898990.0,8338696345549850.0,-5277985553268770.0,7343202961332040.0,-4.76800341365634e+16,7869721568452770.0,1.86764050245077e+16,735646214686194.0,2.96758112258846e+16,3781302618920090.0,-3.16399484048828e+16,,-5250932579138010.0,7321905815072960.0,-4813324709913860.0,7907682091442510.0,-5077742865983370.0,7549268697992960.0
44,2024-10-14 19:29:26,5a05264a-406d-a165-86ac-98598b430da0,28,-67,-83.0,-62.0,-73.0,-3130416698075270,-2037945142031220.0,2558405648600970.0,-2210910530613030.0,0.421245306,0.256837453,0.631574978,0.241414304,,,,-7.1,6.865,1.78,,,,,33996693465135500,1.17730678066865e+16,2.00746349764542e+16,45534436327619.0,-3505814698794430.0,8983968746000030.0,-5587154266128250.0,7739781224095840.0,-4943880359966840.0,7951786869191810.0,2765393101511440.0,8174724546577910.0,2486827960101060.0,4355002653640360.0,-328137177734554.0,,-5552351945905610.0,7699784242608950.0,-4936341719154090.0,7940696049345650.0,-5305285303549560.0,7786858137043390.0
45,1975-06-24 23:14:56,df3530df-558b-1b05-d5d5-42be61e353a3,23,-63,,-62.0,-86.0,-30405259565373900,,2.46779851672985e+16,-2294510353023920.0,0.394651811,,0.540037803,0.18959921,,,,-7.1,6.865,1.78,,,,,2201696409216200,,2.00746349764542e+16,1.29683707910065e+16,-3.56296636404838e+16,10.0,-7013927635672120.0,7.67746188093902e+16,-611600717006682.0,7811713088705510.0,336527506258907.0,916267384067142.0,3.04623979765397e+16,53711486956009.0,-3.41569289965003e+16,,-69169790404504.0,7690503995205980.0,-6010694071628140.0,7823022028476000.0,-6549698401785890.0,7743137630260380.0
46,2024-10-14 19:29:28,714a76cd-a9cc-3ba3-c893-d3800e358709,35,-69,,-60.0,-69.0,-29968210862042100,,2488713918666900.0,-2.28512510702638e+16,0.422410905,,0.56278566,0.2426964,,,,-7.1,6.865,1.78,,,,,4224509606649660,,1.69793235601133e+16,3.29974078676243e+16,-4942998927876660.0,7261434671854300.0,-5637067970309950.0,7515307383381700.0,-6092447570198650.0,7906453343157230.0,3988019735859290.0,7231492901807290.0,0.969945505,2991004723625750.0,-4368170686317700.0,,-5788903864285990.0,7532336127012950.0,-6146986375598000.0,7891442926671120.0,-5951272540035500.0,767597658070378.0
47,2024-10-14 19:29:29,8a91db67-4e9e-a3c2-a107-f7767f3b4788,2,-62,,-56.0,-83.0,-3074529729967740,,252347349721462.0,-2293255471518280.0,0.46178654,,0.520753288,0.220734759,,,,-7.1,6.865,1.78,,,,,19750933319793800,,1.21469107059154e+16,1.01856867188031e+16,-4202657395015040.0,959778397040366.0,-6364986055110710.0,7655301408262390.0,-6.14522421039714e+16,7772127049067690.0,3664945970886180.0,8985722327318410.0,2315595086416410.0,5015052175116320.0,-4397922900746380.0,,-6302199017973150.0,7641797414907790.0,-6.18013495783565e+16,7.78438082019518e+16,-6246350046765300.0,7695557047181540.0
48,2024-10-14 19:29:30,4588f96c-3f7d-563b-faf9-2eb083c83672,31,-66,,-62.0,-71.0,-2955790828553790,,2490032716038710.0,-2.31544892446245e+16,0.454461283,,0.5449782,0.280818752,,,,-7.1,6.865,1.78,,,,,3049768455417540,,2.00746349764542e+16,3.87623318122738e+16,-3.91150875462656e+16,8429625204471240.0,-5753394319297790.0,7502935433142740.0,-6156162242130440.0,7930730988468720.0,2.9785222768506e+16,7792045591372770.0,1.89747648639296e+16,3820430734522420.0,-4178528163030130.0,,-5805017998924070.0,7515466559726300.0,-6175482505980830.0,7911027844150800.0,-5955508294106200.0,767223975800819.0
49,2024-10-14 19:29:31,773635ad-9728-f7b1-1e27-9d4d5ed6f5b7,19,-65,,-61.0,-84.0,-2867689464952340,,2.47349128987601e+16,-2.32474122613796e+16,0.565160467,,0.569265131,0.205171112,,,,-7.1,6.865,1.78,,,,,27358800764546100,,1.84622242055605e+16,1.10396511345566e+16,-4000439899423720.0,10.0,-6863547758493860.0,7906075347782160.0,-6092005777341350.0,8057351582511430.0,3709891371596750.0,9295008573855230.0,2.7543228893669e+16,5.39217858175726e+16,-40875916445772.0,,-6772104969618900.0,7873876772932410.0,-6107270451714560.0,8047664089908680.0,-6.49765084318613e+16,7937484106456660.0
50,1970-07-19 23:37:29,63068667-dfc4-05a5-753d-9d758f846fcb,15,-61,-78.0,-58.0,-69.0,-2919911390767700,-2.11113440142488e+16,2.50312588122197e+16,-2331208712845220.0,0.573831254,0.696533338,0.583610248,0.172497688,,,,-7.1,6.865,1.78,,,,,17718127048307100,7780966226030270.0,1436127874290940.0,3.29974078676243e+16,-3.40488563176327e+16,7687030222521600.0,-5276989750131600.0,7200968091131300.0,-5537023572030780.0,8090079482458170.0,2413831895073990.0,6916315880563520.0,2.31757292052661e+16,3.06031041658187e+16,-3658524822710830.0,,-5417894464641500.0,7262381799419690.0,-5.59167413561936e+16,8095378604282340.0,-5504404019174180.0,7597226123380940.0
51,2024-10-14 19:29:33,ab8f4993-97bb-9ede-b6d4-6d9a2ae0f926,28,-66,-79.0,-62.0,-77.0,-29450146135189000,-2.02039357886705e+16,2519487277694980.0,-2.32372017017602e+16,0.537663928,0.740451528,0.604224912,0.21873311,,,,-7.1,6.865,1.78,,,,,3049768455417540,84528809658235.0,2.00746349764542e+16,6283478084071880.0,-2.83749317381807e+16,9834591193012040.0,-6041976606967470.0,7944432133472740.0,-4852318911830430.0,8079166039401140.0,2726396496953030.0,8824160980140230.0,3.49943631102973e+16,525053323744423.0,-3080713541296490.0,,-595521918756519.0,7.87565265423358e+16,-4895574215623710.0,8087450238044240.0,-5527644572698400.0,7948542746737640.0
52,2024-10-14 19:29:34,6ff18cb5-3740-0b6c-f979-0cc101a3165f,7,-63,-96.0,-53.0,-65.0,-2997414172178970,-1.98220571304808e+16,2.47498638851198e+16,-2.47408624006353e+16,0.512294822,0.793790383,0.433838562,0.300112822,,,,-7.1,6.865,1.78,,,,,2201696409216200,3.45553697690003e+16,0.944876243,2.39122082932632e+16,-4469359386677360.0,7538455368588500.0,-5.24428823480004e+16,7432185400217300.0,-4427847836994350.0,7902811969552810.0,3.48615561522773e+16,7225367308090650.0,1284986692663430.0,3.05949777423694e+16,-3.8310889412215e+16,,-5299873604097690.0,7481073259905550.0,-4422813825642330.0,7923198073670580.0,-4963107640715960.0,7659702734157360.0
53,2024-10-14 19:29:35,b12ea37c-7481-cd9b-ca40-b02cd193ab3a,0,-63,-73.0,-56.0,-82.0,-29999803942053700,-2.00970950920587e+16,2494780599630100.0,-2.4098619798474e+16,0.499597602,0.579966977,0.390244113,0.268261631,,,,-7.1,6.865,1.78,,,,,2201696409216200,5142536882038340.0,1.21469107059154e+16,9397780117239990.0,-2526700216413300.0,827111902711263.0,-5313673405381780.0,7214861778114240.0,-4696827917752790.0,7.93859227059119e+16,1.59534564885245e+16,7230308044778830.0,3.21849947900671e+16,3.77592958970777e+16,-3.04614963822772e+16,,-5287437337990120.0,7224824320895410.0,-4622515114435590.0,7929245194645100.0,-5025943055254420.0,7502628853534750.0
54,2024-10-14 19:29:36,a850cf02-f03b-f9f4-1f02-340f21d75ded,13,-62,-84.0,-59.0,-66.0,-3022312864158450,-1.93321646532191e+16,2465035753415010.0,-2.41233978492561e+16,0.553957048,0.506947294,0.548396534,0.197116731,,,,-7.1,6.865,1.78,,,,,19750933319793800,1.27897150407323e+16,1.56155306830359e+16,2591699948194530.0,-3621631337965350.0,7196889661402530.0,-4963258197554430.0,7071142829116880.0,-4046408781862940.0,7935422100027380.0,2.7006878351699e+16,654341214001236.0,2.19360754500684e+16,2.569783153102e+16,-3.31490333143244e+16,,-4975347792553480.0,7067687171532460.0,-4092195162205570.0,7931717874755060.0,-4631012997307000.0,7405151644772320.0
55,2024-10-14 19:29:37,14df1569-632d-a693-78e9-5cbafdf0dca2,22,-65,-76.0,-60.0,-76.0,-30200734119978000,-1942670554033630.0,2470205481723070.0,-238608154920965.0,0.503229322,0.509451531,0.601301228,0.174564667,,,,-7.1,6.865,1.78,,,,,27358800764546100,6593121576781910.0,1.69793235601133e+16,5797424075157780.0,-1.73966453707831e+16,8478807074725820.0,-5.27674793612454e+16,721038155990569.0,-4147541854814170.0,7955514743841910.0,0.990953563,7311341851147080.0,4.02736168954782e+16,4242793877378810.0,-2307986572760650.0,,-5237444164891710.0,7.18749895282024e+16,-4.10890390343126e+16,7951986515602780.0,-4791009524699360.0,7482791102063790.0
56,2024-10-14 19:29:38,0d00b60b-03d8-0e15-19c3-67333a3fff8f,3,-63,-73.0,-56.0,-74.0,-3117403161408600,-2.11564113577957e+16,2421978830175040.0,-2.50347155953147e+16,0.495308981,0.421671012,0.561053873,0.106380511,,,,-7.1,6.865,1.78,,,,,2201696409216200,5142536882038340.0,1.21469107059154e+16,4935202756016660.0,-2.41380045043085e+16,85055568661584.0,-5606144803278680.0,7021532772029040.0,-5465710427358370.0,7665099895621000.0,1573579475659910.0,7437118942502350.0,3368403557172220.0,4032123110387900.0,-2217994161460590.0,,-5583071901439880.0,7033073748929450.0,-5320662685047020.0,7693454191318500.0,-5480679186308140.0,7291998871249160.0
57,2024-10-14 19:29:39,8db4f640-6d64-baf9-067d-86d0c722de47,8,-65,,-59.0,,-3109759622763960,,2417774231446020.0,,0.51513242,,0.556501698,,,,,-7.1,6.865,1.78,,,,,27358800764546100,,1.56155306830359e+16,,,,,,,,,,,,,,,,,,,
58,2024-10-14 19:29:40,24c7ff29-cb2a-3dc0-3700-cc6486e93920,12,-64,-69.0,-57.0,-69.0,-2941433727117180,-2.0269968867899e+16,2.54767843573013e+16,-2486776735289980.0,0.613721945,0.358421802,0.503073027,0.104279676,,,,-7.1,6.865,1.78,,,,,2454297728552150,3692262105340020.0,1.32077693238821e+16,3.29974078676243e+16,-3.83384826241903e+16,7209506368073630.0,-5.17682124631241e+16,7.12943049843798e+16,-4759462656622240.0,7886771552471790.0,2904804962124210.0,664300847893215.0,1.9878089974233e+16,2599161356652850.0,-3855075889864870.0,,-5229694874533820.0,7116263344601830.0,-4919430664322720.0,7844064607711840.0,-5111992216865000.0,7.39974209323164e+16
59,2024-10-14 19:29:41,2ca4c9b9-97bf-d6c9-c719-f049104892e7,31,-69,-83.0,-60.0,-75.0,-2922761505766300,-2.09453545098264e+16,2.49569299861956e+16,-2.48597991749183e+16,0.588434764,0.349525412,0.537196377,0.107085358,,,,-7.1,6.865,1.78,,,,,4224509606649660,1.17730678066865e+16,1.69793235601133e+16,5348968430783270.0,-4714375999206740.0,9191752245240350.0,-6144513153215640.0,796535352464455.0,-5342330908943400.0,7922620704064490.0,3.96254583864271e+16,8811538770602360.0,1.67818473134995e+16,4715727390650540.0,-4286213395010430.0,,-6068780381577830.0,7901954991702700.0,-5257431215224650.0,7936648450999510.0,-574260318000367.0,7907599113555410.0
60,2024-10-14 19:29:42,f67593fb-2452-efd4-a29c-9b1268c35b61,6,-63,-80.0,-54.0,-67.0,-30086657614684400,-2.236914700761e+16,2.43277262207313e+16,-2.41568205209366e+16,0.499789949,0.158082746,0.564205657,0.08382228,,,,-7.1,6.865,1.78,,,,,2201696409216200,9182817987739100.0,1.0273976457029e+16,2808987166343760.0,-443081699591573.0,7770914161183850.0,-5658765231844800.0,7280307581382580.0,-6.2389132257148e+16,7712159158600690.0,3436242672947270.0,7411971366856110.0,1.28837285099693e+16,3.2704367130891e+16,-4.3730362703575e+16,,-571873629079205.0,7356478427947330.0,-614306109071967.0,7748407778959180.0,-5.89665998207473e+16,7520934961783170.0
61,2024-10-14 19:29:43,58cbf018-221a-0602-9f3d-6cdbc24f9f67,4,-62,-73.0,,-73.0,-29499273467817700,-2333440175522590.0,,-2512250137432690.0,0.539928314,0.136316389,,0.128093712,,,,-7.1,6.865,1.78,,,,,19750933319793800,5142536882038340.0,,45534436327619.0,0.0,6220093372131060.0,-5255359504394920.0,6982487144894430.0,-8925825611862130.0,9146081788878000.0,1.88831943382936e+16,5110893497662480.0,5.94370771173584e+16,3.86563152910871e+16,-1.63718106494775e+16,,-5287023362853550.0,7000057247871280.0,-8704232310925070.0,900680352210824.0,-663707196902817.0,7792710216895400.0
62,2024-10-14 19:29:44,d0d1516c-bba7-2000-eed7-c912c3207751,32,-82,-77.0,,-75.0,-29738329459907500,-2312013979288470.0,,-2.53203156537758e+16,0.540251588,0.173467511,,0.15102958,,,,-7.1,6.865,1.78,,,,,1733739521288670,7162461609883260.0,,5348968430783270.0,-7955571445705000.0,2.85006855528684e+16,-7563955861815170.0,7700770135335250.0,-8281650661604010.0,872766533088624.0,8555670501507140.0,7156964927935850.0,5474534968177610.0,4776220964975190.0,-521537297363159.0,,-738190575493253.0,7631764160652390.0,-8483106176261030.0,882156608632027.0,-7782550137554660.0,8085560258777720.0
